195384,1638599359528,0,0,0,0,11,25,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,11,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,104,71,0,0,0,76,0,0,49,17,18,0,0,39,0,0,0,0,0,45,143,25,0,0,0,0,0,0,0,124,116,137,0,42,143,0,45,0,0,0,123,215,0,3,0,5,4,0,0,72,0,114,22,95,45,121,82,0,0,18,0,0,13,264,131,0,12,0,40,0,0,5,171,263,0,0,25,0,0,0,17,0,109,0,0,0,0,0,0,0,0,0,0,0,
195385,1638599359571,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,51,21,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,80,100,0,0,0,58,0,0,47,21,16,0,0,50,0,14,0,0,0,127,281,71,0,0,0,0,0,0,0,122,114,134,0,9,142,0,44,0,0,0,114,237,0,0,0,4,19,0,0,128,0,111,23,103,45,124,85,0,0,10,0,0,12,291,131,0,17,0,38,0,0,0,160,255,0,0,59,0,0,0,15,0,108,0,0,0,0,0,0,0,0,0,0,0,
195386,1638599359600,0,0,0,0,7,33,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,3,0,108,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,90,108,0,0,0,79,0,0,49,24,16,0,0,17,0,18,0,0,0,155,265,24,0,0,0,0,0,0,0,126,111,129,0,20,135,0,48,0,0,0,116,225,0,0,0,4,0,0,0,0,0,195,17,73,140,121,82,0,0,18,0,0,13,308,131,0,19,0,31,0,0,0,159,260,0,0,20,0,0,0,16,0,107,0,0,0,0,0,0,0,0,0,0,0,
195387,1638599359600,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,12,20,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,106,67,0,0,0,78,0,0,47,28,11,0,0,12,0,23,0,0,0,109,282,17,0,0,0,0,0,0,0,134,101,125,0,20,141,0,47,0,0,0,111,233,0,5,0,4,14,0,0,77,0,263,20,93,94,126,83,0,0,22,0,0,12,252,158,0,53,0,40,0,0,3,240,256,0,0,0,0,0,0,17,0,102,0,0,0,0,0,0,0,0,0,0,0,
195388,1638599359617,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,19,12,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,99,68,0,0,0,67,0,0,47,66,8,0,0,0,0,25,0,0,0,128,288,20,0,0,0,0,0,9,0,122,195,133,0,35,139,0,45,0,0,0,109,241,0,2,0,5,0,0,0,95,0,272,22,79,131,126,79,0,0,22,0,0,12,317,121,0,74,0,42,0,0,1,215,254,0,0,45,0,0,0,15,0,106,0,0,0,0,0,0,0,0,0,0,0,
195389,1638599359632,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,81,21,0,0,0,77,0,0,52,37,11,0,0,25,0,27,0,0,0,156,215,19,0,0,0,0,0,0,0,140,211,128,0,31,138,0,41,0,0,0,105,242,0,0,0,4,0,0,0,127,0,238,20,70,128,125,81,0,0,18,0,0,12,299,141,0,69,0,41,0,0,0,259,256,0,0,3,0,0,0,2,0,101,0,0,0,0,0,0,0,0,0,0,0,
195390,1638599359673,0,0,0,0,15,60,0,0,0,0,0,0,0,0,0,45,26,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,5,0,0,0,81,0,0,0,0,0,0,72,0,0,0,0,70,0,0,48,49,10,0,0,8,0,28,0,0,0,190,222,11,0,0,0,0,0,0,0,138,222,142,0,28,143,0,39,0,0,0,103,229,0,0,0,5,0,0,0,84,0,235,17,64,139,126,81,0,0,19,0,0,10,303,119,0,80,0,23,0,0,0,273,257,0,0,13,0,0,0,16,0,103,0,0,0,0,0,0,0,0,0,0,0,
195391,1638599359673,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,43,33,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,34,0,0,0,55,0,0,0,0,0,0,89,34,0,0,0,79,0,0,52,16,9,0,0,7,0,28,0,0,0,172,261,10,0,0,0,0,0,9,0,126,291,126,0,0,140,0,33,0,0,0,107,232,0,0,0,4,0,0,0,83,0,222,20,68,138,127,83,0,0,16,0,0,13,323,140,0,35,0,7,0,0,1,275,265,0,0,56,0,0,0,12,0,103,0,0,0,0,0,0,0,0,0,0,0,
195392,1638599359708,0,0,0,0,16,54,0,0,0,0,0,0,0,0,0,87,28,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,14,0,0,0,84,0,0,0,0,0,0,58,22,0,0,0,67,0,0,49,40,9,0,0,15,0,31,0,0,0,155,269,0,0,0,0,0,0,0,0,135,339,127,0,1,131,0,43,0,0,0,105,224,0,0,0,2,10,0,0,100,0,173,19,69,129,126,79,0,0,19,0,0,14,321,143,0,66,0,0,0,0,0,245,282,0,0,62,0,0,0,11,0,108,0,0,0,0,0,0,0,0,0,0,0,
195393,1638599359715,0,0,0,0,13,50,0,0,0,0,0,0,0,0,0,86,34,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,62,0,0,0,81,0,0,0,0,0,0,79,3,0,0,0,77,0,0,57,31,5,0,0,14,0,28,0,0,0,177,280,0,0,0,0,0,0,0,0,133,363,139,0,7,129,0,37,0,0,0,128,232,0,0,0,2,0,0,0,91,0,175,21,70,139,131,78,0,0,16,0,0,13,303,156,0,78,0,56,0,0,0,234,267,0,0,0,0,0,0,11,0,103,0,0,0,0,0,0,0,0,0,0,0,
